From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-06-26 05:00:00,2019-06-26 06:00:00,22.64,70.49,39.18,30.41,69.58,16.77,13.09,0.19,4.23,3.0,,33.66,13.25,85.22,1.21,127.29,,1003.81,,28.08,
2019-06-26 06:00:00,2019-06-26 07:00:00,18.2,71.12,73.57,24.38,97.95,17.94,13.38,0.29,0.2,9.1,,23.57,15.55,85.63,0.78,141.59,15.02,1004.33,,28.13,
2019-06-26 07:00:00,2019-06-26 08:00:00,36.21,86.02,49.98,23.18,73.16,17.19,12.95,0.31,1.51,9.63,,22.77,17.8,85.07,1.29,177.07,65.1,1004.85,,28.54,
2019-06-26 08:00:00,2019-06-26 09:00:00,34.12,87.94,29.72,24.56,54.27,17.64,12.6,0.27,5.13,11.72,,24.12,14.33,84.41,1.81,134.68,152.77,1005.19,,28.74,
2019-06-26 09:00:00,2019-06-26 10:00:00,26.33,73.88,11.12,18.5,29.62,17.21,12.49,0.12,14.62,14.57,,2.14,9.79,79.95,1.88,170.13,249.56,1005.17,,29.77,
2019-06-26 10:00:00,2019-06-26 11:00:00,18.33,46.71,23.61,32.64,56.25,15.68,12.38,0.23,11.68,7.6,,1.73,9.62,77.14,2.46,238.62,462.05,1005.16,,30.61,
2019-06-26 11:00:00,2019-06-26 12:00:00,20.88,50.53,20.66,32.64,53.28,15.97,12.49,0.18,19.31,9.14,,2.63,11.72,78.14,2.71,266.55,798.35,1005.05,,30.16,
2019-06-26 12:00:00,2019-06-26 13:00:00,16.21,38.76,10.86,24.33,35.18,20.36,12.47,0.19,27.3,8.49,,14.35,12.75,73.6,3.62,266.93,743.75,1004.4,,31.3,
2019-06-26 13:00:00,2019-06-26 14:00:00,17.92,44.57,8.26,17.61,25.87,25.52,12.12,0.15,24.26,6.56,,26.82,17.57,71.45,3.59,265.75,312.05,1003.99,,31.16,
2019-06-26 14:00:00,2019-06-26 15:00:00,18.96,41.24,8.62,18.46,27.09,25.32,12.69,0.15,26.28,4.8,,21.98,13.53,72.07,3.52,274.66,646.11,1003.2,,31.56,
2019-06-26 15:00:00,2019-06-26 16:00:00,19.0,42.88,6.97,15.66,22.63,23.62,12.28,0.12,29.86,4.61,,30.39,14.74,73.68,4.11,276.47,725.35,1002.6,,31.47,
2019-06-26 16:00:00,2019-06-26 17:00:00,22.83,43.94,6.54,18.28,24.83,22.5,12.41,0.12,24.41,4.35,,35.73,13.45,73.75,4.15,276.65,166.2,1002.55,,30.57,
2019-06-26 17:00:00,2019-06-26 18:00:00,17.23,39.3,5.27,22.66,27.93,19.27,12.42,0.14,14.65,4.9,,1.67,10.97,77.1,2.34,250.87,75.64,1002.47,,30.27,
2019-06-26 18:00:00,2019-06-26 19:00:00,16.04,38.06,7.01,22.16,29.16,17.27,12.16,0.14,15.68,2.87,,13.88,10.92,75.62,2.75,228.36,97.4,1002.86,,30.43,
2019-06-26 19:00:00,2019-06-26 20:00:00,12.16,39.88,4.21,24.34,28.54,18.16,12.26,0.18,14.75,3.58,,3.62,11.34,79.32,2.95,200.28,0.23,1003.39,,29.79,
2019-06-26 20:00:00,2019-06-26 21:00:00,15.85,41.88,3.18,23.84,27.02,20.11,12.31,0.17,14.34,5.38,,15.06,12.24,80.89,2.62,191.16,,1004.29,,29.49,
2019-06-26 21:00:00,2019-06-26 22:00:00,13.12,37.29,2.66,24.62,27.28,22.31,12.32,0.18,12.98,5.19,,25.38,15.34,84.48,2.88,179.62,,1004.61,,28.79,
2019-06-26 22:00:00,2019-06-26 23:00:00,16.82,26.64,5.03,25.29,30.32,21.46,12.51,0.13,11.3,8.81,,34.46,15.16,91.61,2.0,146.66,,1004.94,,27.01,
2019-06-26 23:00:00,2019-06-27 00:00:00,4.54,12.82,20.81,34.64,55.45,19.2,12.52,0.17,6.57,9.07,,21.17,14.57,93.14,1.26,161.12,,1004.26,,27.15,
2019-06-27 00:00:00,2019-06-27 01:00:00,10.71,16.7,37.5,32.17,69.66,19.32,12.8,0.29,5.79,7.19,,14.27,13.08,95.26,1.2,136.53,,1003.64,,26.63,
2019-06-27 01:00:00,2019-06-27 02:00:00,14.83,22.63,79.21,35.09,114.31,16.5,13.31,0.38,0.23,10.23,,3.06,14.92,95.58,1.04,115.88,,1003.17,,26.66,
2019-06-27 02:00:00,2019-06-27 03:00:00,20.77,43.68,57.53,33.17,90.69,14.97,12.96,0.3,0.32,8.67,,8.73,15.21,95.76,1.54,131.1,,1002.8,,26.54,
2019-06-27 03:00:00,2019-06-27 04:00:00,13.31,37.47,40.93,39.37,80.3,13.66,12.86,0.2,0.59,6.62,,9.35,12.35,95.94,1.96,123.63,,1002.58,,26.44,
2019-06-27 04:00:00,2019-06-27 05:00:00,16.84,32.29,72.07,34.56,106.66,12.08,13.5,0.29,0.02,6.13,,6.43,12.62,96.08,1.52,141.47,,1002.5,,26.43,
2019-06-27 05:00:00,2019-06-27 06:00:00,23.71,47.02,83.42,37.06,120.38,21.14,13.57,0.47,0.6,7.34,,27.41,17.14,96.22,1.82,135.07,,1002.83,,26.34,
2019-06-27 06:00:00,2019-06-27 07:00:00,22.08,48.93,69.39,39.17,108.57,30.71,13.75,0.54,0.11,8.53,,16.56,17.78,96.53,1.71,120.11,2.4,1003.2,,26.32,
2019-06-27 07:00:00,2019-06-27 08:00:00,22.96,49.0,82.67,35.77,118.47,33.57,13.73,0.42,1.09,8.45,,17.0,18.44,96.73,1.34,148.14,73.11,1003.58,,26.39,
2019-06-27 08:00:00,2019-06-27 09:00:00,14.38,28.34,29.15,24.47,53.63,36.64,12.94,0.28,5.71,12.62,,11.64,16.7,95.42,1.73,184.36,243.35,1003.7,,27.1,
2019-06-27 09:00:00,2019-06-27 10:00:00,14.96,24.18,12.64,14.07,26.72,31.89,11.94,0.1,9.47,10.95,,20.14,12.18,91.52,2.0,182.36,335.95,1003.78,,27.8,
2019-06-27 10:00:00,2019-06-27 11:00:00,6.35,17.39,18.88,20.67,39.55,36.22,12.7,0.3,10.73,6.61,,1.24,9.29,83.44,2.01,174.27,627.07,1003.66,,29.74,
2019-06-27 11:00:00,2019-06-27 12:00:00,13.69,30.18,17.96,37.1,55.06,45.59,12.62,0.2,20.39,9.38,,1.69,9.69,76.7,2.64,232.41,560.26,1003.48,,30.82,
2019-06-27 12:00:00,2019-06-27 13:00:00,13.04,38.52,15.49,39.2,54.69,62.48,12.53,0.15,28.3,6.36,,5.92,11.49,74.47,3.12,269.97,498.22,1003.08,,30.69,
2019-06-27 13:00:00,2019-06-27 14:00:00,13.96,30.52,12.24,28.67,40.9,61.48,12.1,0.21,31.43,5.61,,18.44,15.85,72.61,2.8,267.69,685.25,1002.34,,31.15,
2019-06-27 14:00:00,2019-06-27 15:00:00,18.8,29.06,8.97,19.01,27.97,50.5,12.4,0.15,33.55,6.04,,22.76,14.29,71.67,3.83,284.91,609.56,1001.63,,31.24,
2019-06-27 15:00:00,2019-06-27 16:00:00,8.43,33.71,5.78,24.24,30.02,41.19,12.72,0.17,27.19,4.12,,26.55,14.33,79.81,3.02,270.9,112.09,1001.35,,29.85,
2019-06-27 16:00:00,2019-06-27 17:00:00,16.62,33.08,9.51,20.9,30.41,36.43,12.94,0.19,20.01,4.58,,25.32,14.19,76.0,3.04,256.45,401.57,1001.02,,30.48,
2019-06-27 17:00:00,2019-06-27 18:00:00,12.21,25.49,6.69,20.5,27.2,29.43,12.23,0.12,15.3,3.53,,27.65,11.68,83.52,3.6,261.3,70.83,1001.53,,28.92,
2019-06-27 18:00:00,2019-06-27 19:00:00,13.92,30.65,4.86,19.8,24.65,25.07,12.41,0.12,17.43,4.84,,1.31,9.8,92.51,5.41,267.68,7.01,1002.01,,27.35,
2019-06-27 19:00:00,2019-06-27 20:00:00,11.12,18.09,6.21,24.7,30.9,25.92,12.31,0.15,18.31,6.49,,1.04,8.66,88.95,4.43,269.22,,1002.62,,27.85,
2019-06-27 20:00:00,2019-06-27 21:00:00,9.08,20.75,4.71,23.12,27.82,29.11,12.31,0.14,17.06,6.33,,1.2,8.76,87.73,4.02,264.27,,1003.31,,28.0,
2019-06-27 21:00:00,2019-06-27 22:00:00,9.96,13.47,4.11,22.51,26.61,30.21,12.17,0.19,18.93,5.78,,30.14,12.7,89.21,4.04,268.91,,1003.86,,27.64,
2019-06-27 22:00:00,2019-06-27 23:00:00,12.88,16.75,7.25,31.91,39.16,28.51,12.66,0.19,15.85,8.11,,27.0,14.04,90.41,3.68,273.18,,1004.07,,27.45,
2019-06-27 23:00:00,2019-06-28 00:00:00,8.2,17.0,5.47,28.96,34.44,25.81,12.47,0.15,16.34,10.13,,18.82,10.32,91.58,2.39,262.44,,1004.11,,27.27,
2019-06-28 00:00:00,2019-06-28 01:00:00,4.18,15.12,2.16,18.18,20.34,23.43,12.22,0.1,21.88,7.88,,35.67,14.53,92.41,2.67,259.15,,1003.69,,27.24,
2019-06-28 01:00:00,2019-06-28 02:00:00,4.96,12.18,1.97,15.1,17.06,21.09,12.16,0.06,20.32,4.86,,2.85,10.23,90.28,3.14,270.67,,1003.05,,27.81,
2019-06-28 02:00:00,2019-06-28 03:00:00,4.04,13.88,2.12,12.39,14.52,18.19,12.07,0.04,19.66,3.95,,0.85,8.45,87.11,3.0,268.54,,1002.32,,28.27,
2019-06-28 03:00:00,2019-06-28 04:00:00,4.0,17.77,2.0,8.75,10.74,16.96,12.26,0.02,21.5,2.85,,0.66,7.32,87.78,2.83,260.96,,1001.33,,28.13,
2019-06-28 04:00:00,2019-06-28 05:00:00,4.0,18.0,2.89,11.7,14.58,16.33,12.22,0.02,20.84,2.05,,0.63,6.86,86.5,2.88,264.86,,1001.3,,28.3,
2019-06-28 05:00:00,2019-06-28 06:00:00,6.88,22.7,2.06,13.59,15.65,15.93,12.2,0.09,23.35,1.78,,4.78,10.13,84.71,3.99,263.98,,1001.69,,28.74,
2019-06-28 06:00:00,2019-06-28 07:00:00,10.83,38.96,2.04,15.74,17.77,17.15,12.53,0.11,23.02,1.69,,6.63,10.63,84.14,3.55,265.06,6.4,1002.23,,28.76,
2019-06-28 07:00:00,2019-06-28 08:00:00,13.88,34.37,3.33,18.93,22.26,17.0,12.39,0.15,23.62,2.14,,30.02,12.72,83.55,3.3,261.24,60.08,1002.74,,28.76,
2019-06-28 08:00:00,2019-06-28 09:00:00,13.04,33.06,7.62,26.18,33.79,16.44,12.37,0.23,15.63,1.98,,22.64,12.49,82.23,2.33,248.5,79.15,1003.49,,28.92,
2019-06-28 09:00:00,2019-06-28 10:00:00,14.92,43.0,10.45,25.79,36.28,15.78,11.89,0.13,15.84,2.14,,14.03,10.96,94.76,3.22,262.44,0.81,1004.25,,24.92,
2019-06-28 10:00:00,2019-06-28 11:00:00,6.35,28.88,9.95,30.35,40.29,13.89,11.97,0.15,12.78,1.82,,6.15,9.83,95.91,3.89,301.84,2.22,1004.14,,25.53,
2019-06-28 11:00:00,2019-06-28 12:00:00,9.0,17.0,21.18,43.96,65.14,13.33,12.32,0.22,10.92,2.7,,15.54,11.83,96.95,3.09,227.02,0.07,1004.54,,25.0,
2019-06-28 12:00:00,2019-06-28 13:00:00,15.71,25.48,23.05,28.54,51.64,14.37,12.52,0.19,12.61,4.37,,21.11,7.6,97.66,4.05,272.02,0.45,1004.11,,24.91,
2019-06-28 13:00:00,2019-06-28 14:00:00,12.17,26.94,25.0,36.55,61.52,12.05,12.31,0.25,10.94,5.57,,5.18,11.35,97.73,2.88,245.63,3.01,1003.63,,25.02,
2019-06-28 14:00:00,2019-06-28 15:00:00,16.79,29.81,82.29,38.67,121.03,11.82,13.61,0.43,2.71,3.95,,15.59,15.25,98.2,2.74,162.56,16.54,1002.47,,25.6,
2019-06-28 15:00:00,2019-06-28 16:00:00,20.83,39.36,55.25,61.67,116.92,14.65,13.89,0.43,3.21,7.23,,20.38,29.53,97.92,2.0,151.01,41.1,1001.72,,25.79,
2019-06-28 16:00:00,2019-06-28 17:00:00,21.0,39.08,26.58,34.12,60.72,15.6,13.3,0.27,15.28,7.85,,47.36,36.13,97.91,4.27,240.02,86.69,1001.1,,25.68,
2019-06-28 17:00:00,2019-06-28 18:00:00,13.33,24.92,5.17,21.54,26.71,15.98,12.81,0.15,21.71,9.82,,13.33,18.26,96.73,3.77,264.11,42.59,1001.31,,26.26,
2019-06-28 18:00:00,2019-06-28 19:00:00,12.04,16.49,4.21,26.63,30.84,13.62,12.61,0.2,12.86,6.44,,2.43,12.99,95.06,2.06,240.67,15.21,1001.58,,26.66,
2019-06-28 19:00:00,2019-06-28 20:00:00,10.08,16.0,5.26,26.12,31.38,12.78,12.36,0.15,21.7,6.75,,2.33,12.93,95.44,5.18,273.59,,1002.18,,26.12,
2019-06-28 20:00:00,2019-06-28 21:00:00,10.0,22.59,7.67,28.98,36.64,11.77,12.34,0.14,19.04,7.93,,1.93,11.44,97.87,5.13,282.67,,1002.74,,25.48,
2019-06-28 21:00:00,2019-06-28 22:00:00,11.92,27.7,8.31,32.27,40.57,11.98,12.6,0.17,21.51,9.21,,7.05,12.06,98.13,5.51,286.68,,1003.38,,25.48,
2019-06-28 22:00:00,2019-06-28 23:00:00,9.12,16.73,5.68,22.95,28.63,15.21,12.55,0.12,29.3,7.26,,24.64,14.59,98.21,6.4,294.64,,1004.02,,24.82,
2019-06-28 23:00:00,2019-06-29 00:00:00,9.0,21.63,5.41,29.49,34.9,16.63,12.49,0.13,26.82,4.45,,15.1,13.45,98.4,5.33,293.42,,1004.2,,24.67,
2019-06-29 00:00:00,2019-06-29 01:00:00,12.82,26.7,4.77,29.18,33.95,16.97,12.45,0.12,27.46,4.23,,14.65,14.04,98.51,3.8,279.21,,1003.62,,25.26,
2019-06-29 01:00:00,2019-06-29 02:00:00,7.25,22.41,3.27,23.85,27.12,16.39,12.3,0.09,26.42,4.71,,6.93,12.75,98.47,3.65,282.07,,1002.62,,25.33,
2019-06-29 02:00:00,2019-06-29 03:00:00,7.0,19.18,3.38,22.89,26.27,13.85,12.13,0.05,28.95,3.08,,11.43,9.45,98.48,3.75,291.06,,1002.04,,25.2,
2019-06-29 03:00:00,2019-06-29 04:00:00,5.09,9.61,3.04,14.62,17.67,13.17,12.23,0.03,34.7,2.33,,12.25,8.26,98.56,4.74,285.92,,1001.69,,25.03,
2019-06-29 04:00:00,2019-06-29 05:00:00,6.92,16.51,3.41,16.01,19.41,13.04,12.2,0.03,32.14,1.86,,1.53,7.33,98.58,5.0,288.27,,1001.88,,25.08,
2019-06-29 05:00:00,2019-06-29 06:00:00,7.96,14.18,2.54,16.94,19.48,13.47,12.36,0.07,42.35,1.82,,10.96,7.86,97.94,4.24,275.77,,1002.38,,24.62,
2019-06-29 06:00:00,2019-06-29 07:00:00,12.8,27.16,3.11,21.16,24.25,14.7,12.12,0.14,46.22,2.02,,20.24,12.6,97.19,4.88,299.62,,1003.4,,24.11,
2019-06-29 07:00:00,2019-06-29 08:00:00,12.04,22.37,25.7,60.94,86.59,13.5,12.48,0.34,19.3,1.48,,14.24,11.88,98.24,1.06,143.38,17.46,1003.75,,23.32,
2019-06-29 08:00:00,2019-06-29 09:00:00,21.58,33.27,80.41,81.31,161.78,14.28,13.4,0.61,8.03,3.04,,28.33,16.31,98.52,1.2,165.54,67.32,1004.15,,24.07,
2019-06-29 09:00:00,2019-06-29 10:00:00,31.61,42.48,30.73,75.82,106.58,12.71,12.87,0.43,14.73,3.51,,15.99,17.35,98.56,1.97,137.06,52.77,1004.3,,24.46,
2019-06-29 10:00:00,2019-06-29 11:00:00,23.38,36.43,21.34,60.68,82.05,14.17,12.49,0.3,17.88,4.28,,18.4,11.08,98.4,2.46,214.64,65.13,1004.46,,23.7,
2019-06-29 11:00:00,2019-06-29 12:00:00,17.25,29.43,41.5,71.35,112.82,11.75,13.06,0.42,15.72,4.84,,20.12,13.8,98.74,1.71,103.23,193.62,1003.87,,23.99,
2019-06-29 12:00:00,2019-06-29 13:00:00,25.65,43.12,42.23,76.23,118.41,13.74,13.18,0.42,8.96,5.98,,7.07,17.32,98.72,2.21,142.79,80.67,1003.38,,25.04,
2019-06-29 13:00:00,2019-06-29 14:00:00,25.04,41.24,16.18,44.74,60.9,18.71,12.73,0.22,15.65,6.54,,4.35,16.56,98.43,2.76,250.82,53.49,1002.87,,24.96,
2019-06-29 14:00:00,2019-06-29 15:00:00,16.38,45.7,11.12,36.85,47.96,24.42,12.19,0.25,26.94,4.81,,24.67,19.72,98.36,3.47,273.54,125.51,1002.62,,25.1,
2019-06-29 15:00:00,2019-06-29 16:00:00,19.84,37.52,14.92,45.64,60.57,26.19,12.6,0.34,20.67,6.23,,15.6,16.05,93.16,3.35,284.42,151.65,1001.91,,26.98,
2019-06-29 16:00:00,2019-06-29 17:00:00,26.71,48.27,13.96,39.33,53.29,25.65,12.72,0.26,21.14,6.49,,27.34,15.32,84.38,3.8,284.55,167.23,1001.4,,28.12,
2019-06-29 17:00:00,2019-06-29 18:00:00,15.5,47.12,17.47,39.01,56.49,24.76,12.64,0.22,20.32,7.75,,7.59,15.14,82.47,4.15,283.38,96.95,1001.43,,28.23,
2019-06-29 18:00:00,2019-06-29 19:00:00,21.71,48.88,10.75,37.25,48.0,21.86,12.48,0.25,11.48,7.04,,1.91,11.16,88.18,2.26,266.27,18.52,1001.93,,26.83,
2019-06-29 19:00:00,2019-06-29 20:00:00,22.96,53.7,30.64,54.07,84.72,21.46,12.7,0.33,5.73,9.26,,4.2,12.42,86.11,2.67,286.78,,1002.46,,28.35,
2019-06-29 20:00:00,2019-06-29 21:00:00,21.08,52.12,23.47,48.11,71.59,27.07,12.75,0.34,5.0,9.87,,4.24,11.93,85.32,2.5,285.6,,1002.91,,28.62,
2019-06-29 21:00:00,2019-06-29 22:00:00,25.79,59.52,8.46,41.7,50.14,30.92,12.53,0.31,12.26,10.54,,12.54,14.1,83.62,1.07,192.2,,1003.27,,27.86,
2019-06-29 22:00:00,2019-06-29 23:00:00,26.0,58.12,11.76,34.58,46.34,33.66,12.53,0.32,13.43,8.21,,14.3,22.22,87.26,3.02,256.38,,1003.42,,27.66,
2019-06-29 23:00:00,2019-06-30 00:00:00,20.23,57.06,3.84,27.8,31.64,30.1,12.76,0.17,30.19,9.87,,20.12,17.95,86.21,2.72,257.88,,1003.64,,26.39,
2019-06-30 00:00:00,2019-06-30 01:00:00,16.17,39.16,15.82,35.3,51.23,27.08,12.52,0.31,23.4,6.13,,10.66,15.3,92.47,2.33,207.06,,1003.31,,24.73,
2019-06-30 01:00:00,2019-06-30 02:00:00,16.0,29.55,3.28,21.13,24.41,24.77,12.24,0.22,29.18,5.51,,19.36,15.39,98.11,2.09,183.78,,1002.82,,24.51,
2019-06-30 02:00:00,2019-06-30 03:00:00,12.17,29.0,4.86,25.1,29.96,21.14,12.2,0.11,26.62,4.35,,13.9,11.73,98.23,1.79,165.62,,1001.98,,24.1,
2019-06-30 03:00:00,2019-06-30 04:00:00,9.12,14.92,19.8,42.25,62.0,18.23,12.42,0.12,10.94,3.78,,2.12,10.75,98.59,1.5,157.65,,1001.41,,25.0,
2019-06-30 04:00:00,2019-06-30 05:00:00,13.79,28.08,3.87,14.23,18.08,18.41,12.42,0.04,15.68,4.25,,11.12,11.49,98.63,3.43,281.31,,1001.64,,26.51,
2019-06-30 05:00:00,2019-06-30 06:00:00,10.17,41.2,4.66,18.16,22.83,17.88,12.51,0.06,13.75,3.23,,1.32,8.97,98.48,2.92,283.13,,1001.96,,26.61,
2019-06-30 06:00:00,2019-06-30 07:00:00,7.12,44.83,6.22,23.7,29.92,20.13,12.29,0.15,13.51,3.32,,18.83,13.75,98.31,2.23,266.17,7.97,1002.59,,26.18,
2019-06-30 07:00:00,2019-06-30 08:00:00,14.67,41.24,6.94,25.54,32.48,21.78,12.67,0.26,13.4,3.5,,7.43,13.77,98.75,2.73,256.31,42.64,1003.11,,26.49,
2019-06-30 08:00:00,2019-06-30 09:00:00,15.96,42.88,9.11,23.91,33.03,21.87,12.33,0.22,17.15,3.78,,14.08,14.19,98.19,2.35,216.94,74.06,1003.66,,26.0,
2019-06-30 09:00:00,2019-06-30 10:00:00,18.88,37.49,47.09,60.57,107.67,18.66,13.02,0.53,4.32,2.88,,17.47,16.09,98.34,1.06,68.54,104.85,1004.07,,25.58,
2019-06-30 10:00:00,2019-06-30 11:00:00,31.5,48.28,29.98,55.06,85.04,17.36,12.79,0.42,10.14,4.49,,6.51,15.45,98.62,1.99,107.92,154.06,1004.09,,25.24,
2019-06-30 11:00:00,2019-06-30 12:00:00,24.33,41.51,43.25,64.56,107.78,14.38,13.1,0.55,5.54,4.53,,7.86,15.45,98.5,1.55,146.16,94.67,1003.96,,25.47,
2019-06-30 12:00:00,2019-06-30 13:00:00,32.62,50.39,36.36,54.89,91.24,14.08,13.1,0.37,8.99,5.13,,3.49,15.12,98.34,1.87,156.28,140.04,1004.09,,25.59,
2019-06-30 13:00:00,2019-06-30 14:00:00,18.62,39.73,49.22,59.24,108.44,13.76,13.54,0.5,7.77,5.09,,6.53,15.28,98.64,1.64,171.78,105.44,1003.38,,25.55,
2019-06-30 14:00:00,2019-06-30 15:00:00,25.67,36.18,21.57,27.29,48.87,13.71,12.71,0.28,17.13,6.14,,13.16,18.47,98.74,2.52,265.53,101.06,1003.38,,25.73,
2019-06-30 15:00:00,2019-06-30 16:00:00,18.33,33.18,14.62,41.36,55.99,15.58,12.82,0.35,14.43,5.48,,27.69,16.08,98.78,1.24,250.49,75.03,1002.96,,26.48,
2019-06-30 16:00:00,2019-06-30 17:00:00,19.92,39.59,13.51,35.73,49.25,16.93,12.53,0.3,20.45,6.07,,18.3,19.24,98.53,2.01,237.81,50.86,1002.62,,25.15,
2019-06-30 17:00:00,2019-06-30 18:00:00,16.17,38.12,10.69,38.36,49.05,17.38,12.81,0.38,12.34,5.3,,21.45,18.14,99.03,1.02,152.88,80.54,1002.42,,25.96,
2019-06-30 18:00:00,2019-06-30 19:00:00,14.09,33.3,19.94,56.25,76.19,16.18,12.6,0.32,7.63,5.47,,15.61,20.48,98.86,1.19,143.95,21.75,1002.45,,25.83,
2019-06-30 19:00:00,2019-06-30 20:00:00,18.79,41.48,28.54,59.72,88.25,14.11,12.8,0.33,2.31,5.83,,6.8,24.06,98.87,1.37,144.56,,1002.89,,25.45,
2019-06-30 20:00:00,2019-06-30 21:00:00,30.46,47.63,15.53,61.92,77.45,13.99,12.9,0.32,2.57,10.27,,5.2,22.02,98.89,1.63,170.68,,1003.24,,25.34,
2019-06-30 21:00:00,2019-06-30 22:00:00,25.25,39.55,31.11,54.61,85.73,14.11,13.11,0.41,1.32,12.59,,4.69,18.96,98.78,1.29,149.47,,1003.58,,25.39,
2019-06-30 22:00:00,2019-06-30 23:00:00,29.79,46.51,16.64,44.88,61.52,14.66,12.53,0.19,10.15,11.71,,23.73,20.69,98.34,1.52,146.74,,1004.03,,24.74,
2019-06-30 23:00:00,2019-07-01 00:00:00,18.5,36.72,54.86,36.79,91.62,16.49,13.29,0.28,8.39,7.58,,13.08,18.78,98.42,1.89,138.98,,1003.89,,24.51,
2019-07-01 00:00:00,2019-07-01 01:00:00,19.92,34.13,8.18,36.98,45.16,17.55,12.61,0.06,15.14,6.67,,16.73,19.42,99.09,2.95,177.34,,1003.44,,24.08,
2019-07-01 01:00:00,2019-07-01 02:00:00,13.27,18.98,4.66,22.75,27.41,17.85,12.45,0.0,25.66,5.94,,16.77,18.64,99.14,2.1,233.95,,1002.84,,24.16,
2019-07-01 02:00:00,2019-07-01 03:00:00,8.21,14.25,3.91,18.22,22.13,17.49,12.44,0.06,25.77,4.75,,12.7,11.23,99.31,2.96,269.66,,1001.89,,24.48,
2019-07-01 03:00:00,2019-07-01 04:00:00,5.12,26.2,4.74,11.08,15.82,18.02,12.59,0.04,24.32,3.9,,12.54,11.22,99.24,3.86,270.79,,1001.19,,24.6,
2019-07-01 04:00:00,2019-07-01 05:00:00,7.88,25.12,6.79,15.45,22.25,22.59,12.34,0.08,19.24,3.2,,10.87,10.01,99.24,2.09,211.26,,1000.77,,24.89,
2019-07-01 05:00:00,2019-07-01 06:00:00,8.0,27.82,10.04,31.97,42.02,27.81,12.64,0.1,8.22,2.92,,3.45,6.96,99.43,1.34,176.95,,1000.77,,26.03,
2019-07-01 06:00:00,2019-07-01 07:00:00,10.88,36.27,6.74,22.91,29.66,31.68,12.54,0.04,20.07,2.5,,3.8,10.64,99.05,3.07,203.23,,1001.54,,25.7,
2019-07-01 07:00:00,2019-07-01 08:00:00,15.79,30.43,6.05,18.36,24.42,33.02,12.38,0.01,29.35,2.41,,11.0,14.33,99.23,6.41,282.56,,1002.21,,24.91,
2019-07-01 08:00:00,2019-07-01 09:00:00,18.87,21.55,3.56,26.53,30.08,28.97,12.62,0.03,52.95,2.09,,19.16,14.85,99.38,3.37,277.07,,1003.03,,24.9,
2019-07-01 09:00:00,2019-07-01 10:00:00,4.62,26.63,11.15,55.87,67.02,25.86,12.68,0.17,28.79,2.08,,17.1,14.04,99.42,2.74,276.69,16.71,1003.15,,25.45,
2019-07-01 10:00:00,2019-07-01 11:00:00,9.75,21.37,38.01,68.2,106.23,22.12,13.04,0.4,13.68,2.52,,17.8,14.17,99.28,2.27,292.57,86.24,1003.0,,25.29,
2019-07-01 11:00:00,2019-07-01 12:00:00,11.92,21.94,45.38,62.79,108.3,17.55,12.67,0.37,12.87,3.24,,16.72,16.63,99.14,2.69,277.21,162.06,1002.55,,25.71,
2019-07-01 12:00:00,2019-07-01 13:00:00,9.13,22.93,14.65,43.02,57.67,19.0,12.97,0.19,24.86,4.12,,3.21,13.59,99.08,2.19,301.64,133.43,1002.69,,25.38,
2019-07-01 13:00:00,2019-07-01 14:00:00,8.04,22.06,27.04,60.6,87.64,19.14,12.9,0.34,14.1,3.02,,2.44,12.42,99.03,0.94,184.61,177.27,1002.28,,25.7,
2019-07-01 14:00:00,2019-07-01 15:00:00,18.57,33.3,16.6,50.1,66.7,20.31,12.68,0.24,24.75,4.65,,7.56,14.93,98.8,3.21,267.17,93.51,1001.98,,25.05,
2019-07-01 15:00:00,2019-07-01 16:00:00,15.17,27.43,9.73,38.77,48.49,22.6,12.12,0.09,23.83,4.05,,23.53,15.99,99.22,3.62,286.86,41.37,1001.68,,24.46,
2019-07-01 16:00:00,2019-07-01 17:00:00,11.17,23.25,13.78,41.17,54.97,21.67,12.58,0.1,17.63,3.85,,21.96,13.58,99.31,2.49,242.91,3.11,1001.17,,24.32,
2019-07-01 17:00:00,2019-07-01 18:00:00,12.92,23.0,30.83,54.49,85.33,20.47,12.83,0.25,5.89,2.82,,15.45,15.22,99.42,2.59,123.62,0.17,1000.74,,24.8,
2019-07-01 18:00:00,2019-07-01 19:00:00,15.88,21.12,24.2,65.9,90.09,19.38,12.88,0.36,7.24,4.05,,17.11,19.03,99.25,1.5,143.64,,1001.0,,24.41,
2019-07-01 19:00:00,2019-07-01 20:00:00,10.25,13.49,51.95,85.63,137.59,12.32,13.19,0.64,0.3,4.68,,6.06,18.41,99.45,1.15,141.71,,1001.13,,24.54,
2019-07-01 20:00:00,2019-07-01 21:00:00,13.83,24.27,42.98,68.8,111.81,14.32,12.96,0.52,2.95,5.75,,14.81,19.32,99.32,2.04,138.08,,1001.54,,24.56,
2019-07-01 21:00:00,2019-07-01 22:00:00,19.83,20.47,29.42,49.84,79.25,13.65,12.86,0.35,7.29,4.6,,13.33,15.16,99.51,1.91,153.72,,1001.91,,25.02,
